Date,Name,Email,Position,Seniority,Location,Studio,Client,Client Tag,Project,Project Tag,Team Name,Email Leader,Year,Month,Day,Date_timestamp,Engagement
10Feb23,Daniel Escobar,daniel.escobar@tec.globant.com,Test Automation Engineer,Jr,MX/CDMX/CDMX,Quality Engineering,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,carlos.ortega@tec.globant.com,2023,2,10,2023-02-10,2.96
10Feb23,Daniel Ruiz,daniel.ruiz@tec.globant.com,Test Automation Engineer,Jr,MX/JALISCO/GDL,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,ana.salas@tec.globant.com,2023,2,10,2023-02-10,3.24
10Feb23,Daniel Ríos,daniel.rios@tec.globant.com,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,alberto.ramirez@tec.globant.com,2023,2,10,2023-02-10,0.32
10Feb23,Elena Aguirre,elena.aguirre@tec.globant.com,Software Developer,Sr Level 2,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,cristian.bravo@tec.globant.com,2023,2,10,2023-02-10,2.89
10Feb23,Elena Castaño,elena.castano@tec.globant.com,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,alberto.ramirez@tec.globant.com,2023,2,10,2023-02-10,3.24
10Feb23,Elena Castillo,elena.castillo@tec.globant.com,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,cristian.bravo@tec.globant.com,2023,2,10,2023-02-10,3.38
10Feb23,Elena Pérez,elena.perez@tec.globant.com,Software Developer,Jr,CL/RM/SCL,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,ana.salas@tec.globant.com,2023,2,10,2023-02-10,4.08
10Feb23,Elena Salazar,elena.salazar@tec.globant.com,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,cristian.bravo@tec.globant.com,2023,2,10,2023-02-10,3.58
10Feb23,Felipe Alvarado,felipe.alvarado@tec.globant.com,Visual Designer,Ssr,AR/CABA/BA,Design,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,miguel.sandoval@tec.globant.com,2023,2,10,2023-02-10,2.39
10Feb23,Felipe Castro,felipe.castro@tec.globant.com,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,pedro.rodriguez@tec.globant.com,2023,2,10,2023-02-10,3.59
10Feb23,Felipe Ruiz,felipe.ruiz@tec.globant.com,Software Developer,Sr Level 2,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,juan.aguirre@tec.globant.com,2023,2,10,2023-02-10,2.5549999999999997
10Feb23,Fernando Ramírez,fernando.ramirez@tec.globant.com,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,valeria.ponce@tec.globant.com,2023,2,10,2023-02-10,2.9
10Feb23,Gabriela Fernández,gabriela.fernandez@tec.globant.com,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,valeria.ponce@tec.globant.com,2023,2,10,2023-02-10,3.64
10Feb23,Gabriela Pérez,gabriela.perez@tec.globant.com,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,pedro.rodriguez@tec.globant.com,2023,2,10,2023-02-10,4.25
10Feb23,Gabriela Rojas,gabriela.rojas@tec.globant.com,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,valeria.ponce@tec.globant.com,2023,2,10,2023-02-10,3.68
10Feb23,Isabel Fernández,isabel.fernandez@tec.globant.com,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,miguel.sandoval@tec.globant.com,2023,2,10,2023-02-10,3.63
10Feb23,Isabel Ríos,isabel.rios@tec.globant.com,Business Analyst,Sr Level 2,MX/CDMX/CDMX,Product,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,juan.aguirre@tec.globant.com,2023,2,10,2023-02-10,2.63
10Feb23,Isabel Sánchez,isabel.sanchez@tec.globant.com,Business Intelligence,Sr Level 2,AR/CABA/BA,Data,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,pedro.rodriguez@tec.globant.com,2023,2,10,2023-02-10,2.81
10Feb23,Javier Delgado,javier.delgado@tec.globant.com,Software Developer,Sr Level 1,CO/ANT/MED,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,miguel.sandoval@tec.globant.com,2023,2,10,2023-02-10,2.75
10Feb23,Javier Rodríguez,javier.rodriguez@tec.globant.com,DevOps Engineer,Sr Level 2,AR/CABA/BA,Cloud Ops,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,valeria.ponce@tec.globant.com,2023,2,10,2023-02-10,2.18
10Feb23,Jimena Morales,jimena.morales@tec.globant.com,Business Analyst,Ssr,CO/CUN/BOG,Product,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,carlos.ortega@tec.globant.com,2023,2,10,2023-02-10,4.83
10Feb23,Jimena Pérez,jimena.perez@tec.globant.com,Quality Assurance Tester,Ssr,AR/CABA/BA,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,miguel.sandoval@tec.globant.com,2023,2,10,2023-02-10,3.82
10Feb23,Jimena Soto,jimena.soto@tec.globant.com,Data Analyst,Sr Level 2,AR/CABA/BA,Data,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,pedro.rodriguez@tec.globant.com,2023,2,10,2023-02-10,3.5
10Feb23,Juan Aguirre,juan.aguirre@tec.globant.com,Project Manager,Sr Level 1,CO/ANT/MED,Delivery,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,,2023,2,10,2023-02-10,2.64
10Feb23,Juan Soto,juan.soto@tec.globant.com,Software Developer,Sr Level 1,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,juan.aguirre@tec.globant.com,2023,2,10,2023-02-10,4.074999999999999
10Feb23,Laura Bravo,laura.bravo@tec.globant.com,DevOps Engineer,Sr Level 1,CO/ANT/MED,Cloud Ops,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,juan.aguirre@tec.globant.com,2023,2,10,2023-02-10,2.61
10Feb23,Laura Cortés,laura.cortes@tec.globant.com,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,juan.aguirre@tec.globant.com,2023,2,10,2023-02-10,2.56
10Feb23,Laura Escobar,laura.escobar@tec.globant.com,Software Developer,Jr,CO/ANT/MED,Engineering,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,carlos.ortega@tec.globant.com,2023,2,10,2023-02-10,4.01
10Feb23,Laura Zamora,laura.zamora@tec.globant.com,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,ana.salas@tec.globant.com,2023,2,10,2023-02-10,3.76
10Feb23,Lucía Arce,lucia.arce@tec.globant.com,Software Developer,Ssr,AR/CABA/BA,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,valeria.diaz@tec.globant.com,2023,2,10,2023-02-10,2.47
10Feb23,Lucía Mendoza,lucia.mendoza@tec.globant.com,Business Analyst,Sr Level 1,CL/RM/SCL,Product,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,miguel.sandoval@tec.globant.com,2023,2,10,2023-02-10,3.74
10Feb23,Lucía Morales,lucia.morales@tec.globant.com,Technology Consultant,Sr Level 2,CL/RM/SCL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,miguel.sandoval@tec.globant.com,2023,2,10,2023-02-10,3.29
10Feb23,Luis Arce,luis.arce@tec.globant.com,Business Intelligence,Sr Level 1,AR/CABA/BA,Data,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,pedro.rodriguez@tec.globant.com,2023,2,10,2023-02-10,3.31
10Feb23,Luis Soto,luis.soto@tec.globant.com,Software Developer,Ssr,CO/ANT/MED,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,miguel.sandoval@tec.globant.com,2023,2,10,2023-02-10,2.32
10Feb23,Mariana Bravo,mariana.bravo@tec.globant.com,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,valeria.diaz@tec.globant.com,2023,2,10,2023-02-10,4.37
10Feb23,Mariana Díaz,mariana.diaz@tec.globant.com,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,alberto.ramirez@tec.globant.com,2023,2,10,2023-02-10,3.58
10Feb23,Mariana Ruiz,mariana.ruiz@tec.globant.com,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,alberto.ramirez@tec.globant.com,2023,2,10,2023-02-10,2.38
10Feb23,María Alvarado,maria.alvarado@tec.globant.com,DevOps Engineer,Sr Level 1,CL/RM/SCL,Cloud Ops,HealthSphere Technologies,HSTGIE,Horizon Expansion,HOREXP,Finding Nemo's Friends,alberto.cordero@tec.globant.com,2023,2,10,2023-02-10,2.52
10Feb23,María Ceballos,maria.ceballos@tec.globant.com,Test Automation Engineer,Ssr,MX/CDMX/CDMX,Quality Engineering,HealthSphere Technologies,HSTGIE,Horizon Expansion,HOREXP,Finding Nemo's Friends,alberto.cordero@tec.globant.com,2023,2,10,2023-02-10,2.23
10Feb23,María Díaz,maria.diaz@tec.globant.com,Test Automation Engineer,Sr Level 2,CO/CUN/BOG,Quality Engineering,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,juan.aguirre@tec.globant.com,2023,2,10,2023-02-10,2.625
10Feb23,Miguel Castañeda,miguel.castaneda@tec.globant.com,Test Automation Engineer,Ssr,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,ana.salas@tec.globant.com,2023,2,10,2023-02-10,3.17
10Feb23,Miguel Sandoval,miguel.sandoval@tec.globant.com,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,,2023,2,10,2023-02-10,2.44
10Feb23,Natalia Ramírez,natalia.ramirez@tec.globant.com,Software Developer,Jr,CO/ANT/MED,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,valeria.diaz@tec.globant.com,2023,2,10,2023-02-10,3.53
10Feb23,Natalia Salinas,natalia.salinas@tec.globant.com,Data Analyst,Ssr,MX/CDMX/CDMX,Data,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,pedro.rodriguez@tec.globant.com,2023,2,10,2023-02-10,2.82
10Feb23,Oscar Fernández,oscar.fernandez@tec.globant.com,Quality Assurance Tester,Ssr,CL/RM/SCL,Quality Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,valeria.diaz@tec.globant.com,2023,2,10,2023-02-10,1.71
10Feb23,Paula Cordero,paula.cordero@tec.globant.com,Quality Assurance Tester,Ssr,MX/CDMX/CDMX,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,miguel.sandoval@tec.globant.com,2023,2,10,2023-02-10,3.86
10Feb23,Paula Sandoval,paula.sandoval@tec.globant.com,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,HealthSphere Technologies,HSTGIE,Horizon Expansion,HOREXP,Finding Nemo's Friends,alberto.cordero@tec.globant.com,2023,2,10,2023-02-10,0.77
10Feb23,Pedro Aguayo,pedro.aguayo@tec.globant.com,Test Automation Engineer,Sr Level 1,CO/CUN/BOG,Quality Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,miguel.sandoval@tec.globant.com,2023,2,10,2023-02-10,3.18
10Feb23,Pedro Castaño,pedro.castano@tec.globant.com,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,carlos.ortega@tec.globant.com,2023,2,10,2023-02-10,0.0
10Feb23,Pedro Fuentes,pedro.fuentes@tec.globant.com,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,valeria.diaz@tec.globant.com,2023,2,10,2023-02-10,2.59
10Feb23,Pedro Ortega,pedro.ortega@tec.globant.com,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,ana.salas@tec.globant.com,2023,2,10,2023-02-10,4.08
10Feb23,Pedro Rodríguez,pedro.rodriguez@tec.globant.com,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,,2023,2,10,2023-02-10,4.46
10Feb23,Ricardo Aguirre,ricardo.aguirre@tec.globant.com,Software Developer,Ssr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,alberto.ramirez@tec.globant.com,2023,2,10,2023-02-10,3.51
10Feb23,Ricardo Fuentes,ricardo.fuentes@tec.globant.com,Software Developer,Ssr,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,valeria.ponce@tec.globant.com,2023,2,10,2023-02-10,2.7
10Feb23,Ricardo Zamora,ricardo.zamora@tec.globant.com,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,juan.aguirre@tec.globant.com,2023,2,10,2023-02-10,2.74
10Feb23,Sergio Castaño,sergio.castano@tec.globant.com,Software Developer,Ssr,CO/CUN/BOG,Engineering,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,carlos.ortega@tec.globant.com,2023,2,10,2023-02-10,2.95
10Feb23,Sergio Castro,sergio.castro@tec.globant.com,Software Developer,Ssr,CO/ANT/MED,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,miguel.sandoval@tec.globant.com,2023,2,10,2023-02-10,2.57
10Feb23,Sergio Ceballos,sergio.ceballos@tec.globant.com,Quality Assurance Tester,Ssr,MX/CDMX/CDMX,Quality Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,cristian.bravo@tec.globant.com,2023,2,10,2023-02-10,0.24
10Feb23,Sergio Medina,sergio.medina@tec.globant.com,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,alberto.ramirez@tec.globant.com,2023,2,10,2023-02-10,0.43
10Feb23,Sofía Delgado,sofia.delgado@tec.globant.com,Cybersecurity Specialist,Sr Level 1,AR/CABA/BA,Cloud Ops,HealthSphere Technologies,HSTGIE,Horizon Expansion,HOREXP,Finding Nemo's Friends,alberto.cordero@tec.globant.com,2023,2,10,2023-02-10,3.03
10Feb23,Sofía Medina,sofia.medina@tec.globant.com,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HealthSphere Technologies,HSTGIE,Horizon Expansion,HOREXP,Finding Nemo's Friends,alberto.cordero@tec.globant.com,2023,2,10,2023-02-10,3.33
10Feb23,Teresa Quiroz,teresa.quiroz@tec.globant.com,Data Analyst,Ssr,CO/ANT/MED,Data,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,carlos.ortega@tec.globant.com,2023,2,10,2023-02-10,2.15
10Feb23,Teresa Silva,teresa.silva@tec.globant.com,Business Analyst,Sr Level 1,CL/RM/SCL,Product,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,ana.salas@tec.globant.com,2023,2,10,2023-02-10,3.25
10Feb23,Valeria Castañeda,valeria.castaneda@tec.globant.com,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,alberto.ramirez@tec.globant.com,2023,2,10,2023-02-10,4.42
10Feb23,Valeria Díaz,valeria.diaz@tec.globant.com,Project Manager,Ssr,CO/CUN/BOG,Delivery,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,,2023,2,10,2023-02-10,3.12
10Feb23,Valeria Morales,valeria.morales@tec.globant.com,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,cristian.bravo@tec.globant.com,2023,2,10,2023-02-10,2.89
10Feb23,Valeria Ponce,valeria.ponce@tec.globant.com,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,valeria.ponce@tec.globant.com,2023,2,10,2023-02-10,3.53
10Feb23,Valeria Ríos,valeria.rios@tec.globant.com,Test Automation Engineer,Ssr,CO/CUN/BOG,Quality Engineering,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,juan.aguirre@tec.globant.com,2023,2,10,2023-02-10,2.92
10Jan23,Alberto Bravo,alberto.bravo@tec.globant.com,Data Analyst,Ssr,AR/CABA/BA,Data,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,pedro.rodriguez@tec.globant.com,2023,1,10,2023-01-10,3.92
10Jan23,Alberto Cordero,alberto.cordero@tec.globant.com,Project Manager,Sr Level 1,CL/RM/SCL,Delivery,HealthSphere Technologies,HSTGIE,Horizon Expansion,HOREXP,Finding Nemo's Friends,,2023,1,10,2023-01-10,5.0
10Jan23,Alberto Ramírez,alberto.ramirez@tec.globant.com,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,,2023,1,10,2023-01-10,4.13
10Jan23,Alberto Sánchez,alberto.sanchez@tec.globant.com,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,carlos.ortega@tec.globant.com,2023,1,10,2023-01-10,2.9
10Jan23,Ana Aguayo,ana.aguayo@tec.globant.com,Business Analyst,Ssr,MX/CDMX/CDMX,Product,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,laura.leon@tec.globant.com,2023,1,10,2023-01-10,2.85
10Jan23,Ana Paredes,ana.paredes@tec.globant.com,Quality Assurance Tester,Sr Level 1,MX/CDMX/CDMX,Quality Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,laura.leon@tec.globant.com,2023,1,10,2023-01-10,3.44
10Jan23,Ana Ponce,ana.ponce@tec.globant.com,Test Automation Engineer,Ssr,CL/RM/SCL,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,valeria.ponce@tec.globant.com,2023,1,10,2023-01-10,4.19
10Jan23,Ana Rojas,ana.rojas@tec.globant.com,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HealthSphere Technologies,HSTGIE,Horizon Expansion,HOREXP,Finding Nemo's Friends,alberto.cordero@tec.globant.com,2023,1,10,2023-01-10,3.25
10Jan23,Ana Salas,ana.salas@tec.globant.com,Technology Consultant,Sr Level 2,CL/RM/SCL,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,,2023,1,10,2023-01-10,3.11
10Jan23,Andrés Medina,andres.medina@tec.globant.com,Software Developer,Ssr,CL/RM/SCL,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,ana.salas@tec.globant.com,2023,1,10,2023-01-10,3.99
10Jan23,Carlos Ortega,carlos.ortega@tec.globant.com,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,,2023,1,10,2023-01-10,2.08
10Jan23,Carlos Silva,carlos.silva@tec.globant.com,DevOps Engineer,Ssr,MX/JALISCO/GDL,Cloud Ops,HealthSphere Technologies,HSTGIE,Horizon Expansion,HOREXP,Finding Nemo's Friends,alberto.cordero@tec.globant.com,2023,1,10,2023-01-10,4.71
10Jan23,Carlos Villanueva,carlos.villanueva@tec.globant.com,Software Developer,Ssr,CL/RM/SCL,Engineering,GreenWave Innovations,GWI001,Atlas Initiative,ATLINT,Breaking Badger,laura.leon@tec.globant.com,2023,1,10,2023-01-10,2.94
10Jan23,Carolina Herrera,carolina.herrera@tec.globant.com,Business Analyst,Jr,CL/RM/SCL,Product,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,valeria.ponce@tec.globant.com,2023,1,10,2023-01-10,4.51
10Jan23,Cristian Bravo,cristian.bravo@tec.globant.com,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,,2023,1,10,2023-01-10,4.71
10Jan23,Cristian Rodríguez,cristian.rodriguez@tec.globant.com,Product Owner,Sr Level 2,MX/CDMX/CDMX,Product,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,cristian.bravo@tec.globant.com,2023,1,10,2023-01-10,3.44
10Jan23,Daniel Alvarado,daniel.alvarado@tec.globant.com,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,carlos.ortega@tec.globant.com,2023,1,10,2023-01-10,3.49
10Jan23,Daniel Escobar,daniel.escobar@tec.globant.com,Test Automation Engineer,Jr,MX/CDMX/CDMX,Quality Engineering,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,carlos.ortega@tec.globant.com,2023,1,10,2023-01-10,4.95
10Jan23,Daniel Ruiz,daniel.ruiz@tec.globant.com,Test Automation Engineer,Jr,MX/JALISCO/GDL,Quality Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,ana.salas@tec.globant.com,2023,1,10,2023-01-10,3.74
10Jan23,Daniel Ríos,daniel.rios@tec.globant.com,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,alberto.ramirez@tec.globant.com,2023,1,10,2023-01-10,4.24
10Jan23,Elena Aguirre,elena.aguirre@tec.globant.com,Software Developer,Sr Level 2,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,cristian.bravo@tec.globant.com,2023,1,10,2023-01-10,3.56
10Jan23,Elena Castaño,elena.castano@tec.globant.com,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,alberto.ramirez@tec.globant.com,2023,1,10,2023-01-10,4.34
10Jan23,Elena Castillo,elena.castillo@tec.globant.com,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,cristian.bravo@tec.globant.com,2023,1,10,2023-01-10,0.88
10Jan23,Elena Pérez,elena.perez@tec.globant.com,Software Developer,Jr,CL/RM/SCL,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,Game of Tones,ana.salas@tec.globant.com,2023,1,10,2023-01-10,4.03
10Jan23,Elena Salazar,elena.salazar@tec.globant.com,Software Developer,Sr Level 1,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,cristian.bravo@tec.globant.com,2023,1,10,2023-01-10,3.63
10Jan23,Felipe Alvarado,felipe.alvarado@tec.globant.com,Visual Designer,Ssr,AR/CABA/BA,Design,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,miguel.sandoval@tec.globant.com,2023,1,10,2023-01-10,0.0
10Jan23,Felipe Castro,felipe.castro@tec.globant.com,Database Administrator,Sr Level 1,AR/CABA/BA,Cloud Ops,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,pedro.rodriguez@tec.globant.com,2023,1,10,2023-01-10,3.87
10Jan23,Felipe Ruiz,felipe.ruiz@tec.globant.com,Software Developer,Sr Level 2,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Serenity Project,STYPRJ,The Lion Kingpin,juan.aguirre@tec.globant.com,2023,1,10,2023-01-10,2.98
10Jan23,Fernando Ramírez,fernando.ramirez@tec.globant.com,Software Developer,Sr Level 2,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,valeria.ponce@tec.globant.com,2023,1,10,2023-01-10,3.03
